,concept:name,org:resource,time:timestamp,Activity,Resource,lifecycle:transition,eventId,case:concept
1410,go_chair,0,2020-03-22 17:23:00+00:00,go_chair,0,complete,1410,process_case
1411,rest_in_chair,0,2020-03-22 17:23:00+00:00,rest_in_chair,0,start,1411,process_case
1412,rest_in_chair,0,2020-03-22 17:46:00+00:00,rest_in_chair,0,complete,1412,process_case
1413,go_kitchen_shelf,0,2020-03-22 17:46:00+00:00,go_kitchen_shelf,0,complete,1413,process_case
1414,get_glass,0,2020-03-22 17:46:00+00:00,get_glass,0,start,1414,process_case
1415,noise 20,0,2020-03-22 17:46:00+00:00,noise 20,0,complete,1415,process_case
1416,get_glass,0,2020-03-22 17:46:00+00:00,get_glass,0,complete,1416,process_case
1417,go_kitchen_sink,0,2020-03-22 17:46:00+00:00,go_kitchen_sink,0,complete,1417,process_case
1418,get_water,0,2020-03-22 17:46:00+00:00,get_water,0,start,1418,process_case
1419,noise 20,0,2020-03-22 17:46:00+00:00,noise 20,0,complete,1419,process_case
1420,get_water,0,2020-03-22 17:46:00+00:00,get_water,0,complete,1420,process_case
1421,drink_water,0,2020-03-22 17:46:00+00:00,drink_water,0,start,1421,process_case
1422,noise 10,0,2020-03-22 17:46:00+00:00,noise 10,0,complete,1422,process_case
1423,drink_water,0,2020-03-22 17:48:00+00:00,drink_water,0,complete,1423,process_case
1424,go_wc,0,2020-03-22 17:48:00+00:00,go_wc,0,complete,1424,process_case
1425,go_wc,0,2020-03-22 17:49:00+00:00,go_wc,0,complete,1425,process_case
1426,wc_do,0,2020-03-22 17:49:00+00:00,wc_do,0,start,1426,process_case
1427,noise 10,0,2020-03-22 17:49:00+00:00,noise 10,0,complete,1427,process_case
1428,wc_do,0,2020-03-22 17:53:00+00:00,wc_do,0,complete,1428,process_case
1429,wc_flush,0,2020-03-22 17:53:00+00:00,wc_flush,0,start,1429,process_case
1430,noise 20,0,2020-03-22 17:53:00+00:00,noise 20,0,complete,1430,process_case
1431,wc_flush,0,2020-03-22 17:53:00+00:00,wc_flush,0,complete,1431,process_case
1432,go_bathroom_sink,0,2020-03-22 17:53:00+00:00,go_bathroom_sink,0,complete,1432,process_case
1433,go_bathroom_sink,0,2020-03-22 17:54:00+00:00,go_bathroom_sink,0,complete,1433,process_case
1434,wash_hands,0,2020-03-22 17:54:00+00:00,wash_hands,0,start,1434,process_case
1435,wash_hands,0,2020-03-22 17:54:00+00:00,wash_hands,0,complete,1435,process_case
1436,go_chair,0,2020-03-22 17:54:00+00:00,go_chair,0,complete,1436,process_case
1437,rest_in_chair,0,2020-03-22 17:54:00+00:00,rest_in_chair,0,start,1437,process_case
1438,noise 5,0,2020-03-22 17:54:00+00:00,noise 5,0,complete,1438,process_case
1439,rest_in_chair,0,2020-03-22 18:17:00+00:00,rest_in_chair,0,complete,1439,process_case
1440,go_windows,0,2020-03-22 18:17:00+00:00,go_windows,0,complete,1440,process_case
1441,go_windows,0,2020-03-22 18:18:00+00:00,go_windows,0,complete,1441,process_case
1442,close_windows,0,2020-03-22 18:18:00+00:00,close_windows,0,start,1442,process_case
1443,noise 10,0,2020-03-22 18:18:00+00:00,noise 10,0,complete,1443,process_case
1444,close_windows,0,2020-03-22 18:18:00+00:00,close_windows,0,complete,1444,process_case
1445,lower_blinds,0,2020-03-22 18:18:00+00:00,lower_blinds,0,start,1445,process_case
1446,lower_blinds,0,2020-03-22 18:18:00+00:00,lower_blinds,0,complete,1446,process_case
1447,go_chair,0,2020-03-22 18:18:00+00:00,go_chair,0,complete,1447,process_case
1448,rest_in_chair,0,2020-03-22 18:18:00+00:00,rest_in_chair,0,start,1448,process_case
1449,noise 5,0,2020-03-22 18:18:00+00:00,noise 5,0,complete,1449,process_case
1450,rest_in_chair,0,2020-03-22 18:40:00+00:00,rest_in_chair,0,complete,1450,process_case
1451,go_computer,0,2020-03-22 18:40:00+00:00,go_computer,0,complete,1451,process_case
1452,switch_computer_on,0,2020-03-22 18:40:00+00:00,switch_computer_on,0,start,1452,process_case
1453,noise 20,0,2020-03-22 18:40:00+00:00,noise 20,0,complete,1453,process_case
1454,switch_computer_on,0,2020-03-22 18:40:00+00:00,switch_computer_on,0,complete,1454,process_case
1455,go_computer_chair,0,2020-03-22 18:40:00+00:00,go_computer_chair,0,complete,1455,process_case
1456,use_the_computer,0,2020-03-22 18:40:00+00:00,use_the_computer,0,start,1456,process_case
1457,noise 5,0,2020-03-22 18:40:00+00:00,noise 5,0,complete,1457,process_case
1458,go_kitchen_shelf,0,2020-03-22 20:16:00+00:00,go_kitchen_shelf,0,complete,1458,process_case
1459,get_glass,0,2020-03-22 20:16:00+00:00,get_glass,0,start,1459,process_case
1460,noise 20,0,2020-03-22 20:16:00+00:00,noise 20,0,complete,1460,process_case
1461,get_glass,0,2020-03-22 20:16:00+00:00,get_glass,0,complete,1461,process_case
1462,go_kitchen_sink,0,2020-03-22 20:16:00+00:00,go_kitchen_sink,0,complete,1462,process_case
1463,get_water,0,2020-03-22 20:16:00+00:00,get_water,0,start,1463,process_case
1464,noise 20,0,2020-03-22 20:16:00+00:00,noise 20,0,complete,1464,process_case
1465,get_water,0,2020-03-22 20:16:00+00:00,get_water,0,complete,1465,process_case
1466,drink_water,0,2020-03-22 20:16:00+00:00,drink_water,0,start,1466,process_case
1467,noise 10,0,2020-03-22 20:16:00+00:00,noise 10,0,complete,1467,process_case
1468,drink_water,0,2020-03-22 20:19:00+00:00,drink_water,0,complete,1468,process_case
1469,go_computer_chair,0,2020-03-22 20:19:00+00:00,go_computer_chair,0,complete,1469,process_case
1470,noise 5,0,2020-03-22 20:19:00+00:00,noise 5,0,complete,1470,process_case
1471,use_the_computer,0,2020-03-22 20:52:00+00:00,use_the_computer,0,complete,1471,process_case
1472,go_computer,0,2020-03-22 20:52:00+00:00,go_computer,0,complete,1472,process_case
1473,switch_computer_off,0,2020-03-22 20:52:00+00:00,switch_computer_off,0,start,1473,process_case
1474,noise 20,0,2020-03-22 20:52:00+00:00,noise 20,0,complete,1474,process_case
1475,switch_computer_off,0,2020-03-22 20:52:00+00:00,switch_computer_off,0,complete,1475,process_case
1476,go_bathroom_sink,0,2020-03-22 20:52:00+00:00,go_bathroom_sink,0,complete,1476,process_case
1477,wash_hands,0,2020-03-22 20:52:00+00:00,wash_hands,0,start,1477,process_case
1478,wash_hands,0,2020-03-22 20:52:00+00:00,wash_hands,0,complete,1478,process_case
1479,go_fridge,0,2020-03-22 20:52:00+00:00,go_fridge,0,complete,1479,process_case
1480,go_fridge,0,2020-03-22 20:53:00+00:00,go_fridge,0,complete,1480,process_case
1481,get_food_from_fridge,0,2020-03-22 20:53:00+00:00,get_food_from_fridge,0,start,1481,process_case
1482,noise 20,0,2020-03-22 20:53:00+00:00,noise 20,0,complete,1482,process_case
1483,get_food_from_fridge,0,2020-03-22 20:54:00+00:00,get_food_from_fridge,0,complete,1483,process_case
1484,go_kitchen_shelf,0,2020-03-22 20:54:00+00:00,go_kitchen_shelf,0,complete,1484,process_case
1485,get_bread,0,2020-03-22 20:54:00+00:00,get_bread,0,start,1485,process_case
1486,noise 20,0,2020-03-22 20:54:00+00:00,noise 20,0,complete,1486,process_case
1487,get_bread,0,2020-03-22 20:54:00+00:00,get_bread,0,complete,1487,process_case
1488,go_dining_table,0,2020-03-22 20:54:00+00:00,go_dining_table,0,complete,1488,process_case
1489,eat_cold_meal,0,2020-03-22 20:54:00+00:00,eat_cold_meal,0,start,1489,process_case
1490,noise 10,0,2020-03-22 20:54:00+00:00,noise 10,0,complete,1490,process_case
1491,eat_cold_meal,0,2020-03-22 21:27:00+00:00,eat_cold_meal,0,complete,1491,process_case
1492,go_kitchen_sink,0,2020-03-22 21:27:00+00:00,go_kitchen_sink,0,complete,1492,process_case
1493,go_kitchen_sink,0,2020-03-22 21:28:00+00:00,go_kitchen_sink,0,complete,1493,process_case
1494,put_plate_to_sink,0,2020-03-22 21:28:00+00:00,put_plate_to_sink,0,start,1494,process_case
1495,noise 20,0,2020-03-22 21:28:00+00:00,noise 20,0,complete,1495,process_case
1496,put_plate_to_sink,0,2020-03-22 21:28:00+00:00,put_plate_to_sink,0,complete,1496,process_case
1497,go_kitchen_shelf,0,2020-03-22 21:28:00+00:00,go_kitchen_shelf,0,complete,1497,process_case
1498,get_glass,0,2020-03-22 21:28:00+00:00,get_glass,0,start,1498,process_case
1499,noise 20,0,2020-03-22 21:28:00+00:00,noise 20,0,complete,1499,process_case
1500,get_glass,0,2020-03-22 21:28:00+00:00,get_glass,0,complete,1500,process_case
1501,go_kitchen_sink,0,2020-03-22 21:28:00+00:00,go_kitchen_sink,0,complete,1501,process_case
1502,get_water,0,2020-03-22 21:28:00+00:00,get_water,0,start,1502,process_case
1503,noise 20,0,2020-03-22 21:28:00+00:00,noise 20,0,complete,1503,process_case
1504,get_water,0,2020-03-22 21:28:00+00:00,get_water,0,complete,1504,process_case
1505,drink_water,0,2020-03-22 21:28:00+00:00,drink_water,0,start,1505,process_case
1506,noise 10,0,2020-03-22 21:28:00+00:00,noise 10,0,complete,1506,process_case
1507,drink_water,0,2020-03-22 21:30:00+00:00,drink_water,0,complete,1507,process_case
1508,go_chair,0,2020-03-22 21:30:00+00:00,go_chair,0,complete,1508,process_case
1509,rest_in_chair,0,2020-03-22 21:30:00+00:00,rest_in_chair,0,start,1509,process_case
1510,noise 5,0,2020-03-22 21:30:00+00:00,noise 5,0,complete,1510,process_case
1511,rest_in_chair,0,2020-03-22 21:52:00+00:00,rest_in_chair,0,complete,1511,process_case
1512,go_wardrobe,0,2020-03-22 21:52:00+00:00,go_wardrobe,0,complete,1512,process_case
1513,get_clothes,0,2020-03-22 21:52:00+00:00,get_clothes,0,start,1513,process_case
1514,noise 20,0,2020-03-22 21:52:00+00:00,noise 20,0,complete,1514,process_case
1515,get_clothes,0,2020-03-22 21:53:00+00:00,get_clothes,0,complete,1515,process_case
1516,change_clothes,0,2020-03-22 21:53:00+00:00,change_clothes,0,start,1516,process_case
1517,change_clothes,0,2020-03-22 21:57:00+00:00,change_clothes,0,complete,1517,process_case
1518,go_bathtub,0,2020-03-22 21:57:00+00:00,go_bathtub,0,complete,1518,process_case
1519,have_bath,0,2020-03-22 21:57:00+00:00,have_bath,0,start,1519,process_case
1520,noise 40,0,2020-03-22 21:57:00+00:00,noise 40,0,complete,1520,process_case
1521,have_bath,0,2020-03-22 22:11:00+00:00,have_bath,0,complete,1521,process_case
1522,go_bathroom_sink,0,2020-03-22 22:11:00+00:00,go_bathroom_sink,0,complete,1522,process_case
1523,brush_teeth,0,2020-03-22 22:11:00+00:00,brush_teeth,0,start,1523,process_case
1524,noise 20,0,2020-03-22 22:11:00+00:00,noise 20,0,complete,1524,process_case
1525,brush_teeth,0,2020-03-22 22:16:00+00:00,brush_teeth,0,complete,1525,process_case
1526,go_bed,0,2020-03-22 22:16:00+00:00,go_bed,0,complete,1526,process_case
1527,sleep_in_bed,0,2020-03-22 22:16:00+00:00,sleep_in_bed,0,start,1527,process_case
1528,noise 2,0,2020-03-22 22:16:00+00:00,noise 2,0,complete,1528,process_case
1529,go_wardrobe,0,2020-03-23 08:24:00+00:00,go_wardrobe,0,complete,1529,process_case
1530,change_clothes,0,2020-03-23 08:24:00+00:00,change_clothes,0,start,1530,process_case
1531,noise 20,0,2020-03-23 08:24:00+00:00,noise 20,0,complete,1531,process_case
1532,change_clothes,0,2020-03-23 08:27:00+00:00,change_clothes,0,complete,1532,process_case
1533,go_shoe_shelf,0,2020-03-23 08:27:00+00:00,go_shoe_shelf,0,complete,1533,process_case
1534,dress_up_outdoor,0,2020-03-23 08:27:00+00:00,dress_up_outdoor,0,start,1534,process_case
1535,noise 20,0,2020-03-23 08:27:00+00:00,noise 20,0,complete,1535,process_case
1536,dress_up_outdoor,0,2020-03-23 08:32:00+00:00,dress_up_outdoor,0,complete,1536,process_case
1537,go_workplace,0,2020-03-23 08:32:00+00:00,go_workplace,0,complete,1537,process_case
1538,go_workplace,0,2020-03-23 08:33:00+00:00,go_workplace,0,complete,1538,process_case
1539,work,0,2020-03-23 08:33:00+00:00,work,0,start,1539,process_case
1540,noise 20,0,2020-03-23 08:33:00+00:00,noise 20,0,complete,1540,process_case
1541,work,0,2020-03-23 18:33:00+00:00,work,0,complete,1541,process_case
1542,go_shoe_shelf,0,2020-03-23 18:33:00+00:00,go_shoe_shelf,0,complete,1542,process_case
1543,dress_down_outdoor,0,2020-03-23 18:33:00+00:00,dress_down_outdoor,0,start,1543,process_case
1544,noise 20,0,2020-03-23 18:33:00+00:00,noise 20,0,complete,1544,process_case
1545,dress_down_outdoor,0,2020-03-23 18:39:00+00:00,dress_down_outdoor,0,complete,1545,process_case
1546,go_wardrobe,0,2020-03-23 18:39:00+00:00,go_wardrobe,0,complete,1546,process_case
1547,change_clothes,0,2020-03-23 18:39:00+00:00,change_clothes,0,start,1547,process_case
1548,noise 20,0,2020-03-23 18:39:00+00:00,noise 20,0,complete,1548,process_case
1549,change_clothes,0,2020-03-23 18:43:00+00:00,change_clothes,0,complete,1549,process_case
1550,finish_walk,0,2020-03-23 18:43:00+00:00,finish_walk,0,start,1550,process_case
1551,noise 10,0,2020-03-23 18:43:00+00:00,noise 10,0,complete,1551,process_case
1552,finish_walk,0,2020-03-23 18:43:00+00:00,finish_walk,0,complete,1552,process_case
1553,go_kitchen_shelf,0,2020-03-23 18:43:00+00:00,go_kitchen_shelf,0,complete,1553,process_case
1554,go_kitchen_shelf,0,2020-03-23 18:44:00+00:00,go_kitchen_shelf,0,complete,1554,process_case
1555,get_glass,0,2020-03-23 18:44:00+00:00,get_glass,0,start,1555,process_case
1556,noise 20,0,2020-03-23 18:44:00+00:00,noise 20,0,complete,1556,process_case
1557,get_glass,0,2020-03-23 18:44:00+00:00,get_glass,0,complete,1557,process_case
1558,go_kitchen_sink,0,2020-03-23 18:44:00+00:00,go_kitchen_sink,0,complete,1558,process_case
1559,get_water,0,2020-03-23 18:44:00+00:00,get_water,0,start,1559,process_case
1560,noise 20,0,2020-03-23 18:44:00+00:00,noise 20,0,complete,1560,process_case
1561,get_water,0,2020-03-23 18:44:00+00:00,get_water,0,complete,1561,process_case
1562,drink_water,0,2020-03-23 18:44:00+00:00,drink_water,0,start,1562,process_case
1563,noise 10,0,2020-03-23 18:44:00+00:00,noise 10,0,complete,1563,process_case
1564,drink_water,0,2020-03-23 18:55:00+00:00,drink_water,0,complete,1564,process_case
1565,go_bed,0,2020-03-23 18:55:00+00:00,go_bed,0,complete,1565,process_case
1566,go_bed,0,2020-03-23 18:56:00+00:00,go_bed,0,complete,1566,process_case
1567,noise 2,0,2020-03-23 18:56:00+00:00,noise 2,0,complete,1567,process_case
1568,go_wc,0,2020-03-23 23:32:00+00:00,go_wc,0,complete,1568,process_case
1569,wc_do,0,2020-03-23 23:32:00+00:00,wc_do,0,start,1569,process_case
1570,noise 10,0,2020-03-23 23:32:00+00:00,noise 10,0,complete,1570,process_case
1571,wc_do,0,2020-03-23 23:42:00+00:00,wc_do,0,complete,1571,process_case
1572,wc_flush,0,2020-03-23 23:42:00+00:00,wc_flush,0,start,1572,process_case
1573,noise 20,0,2020-03-23 23:42:00+00:00,noise 20,0,complete,1573,process_case
1574,go_bed,0,2020-03-23 23:43:00+00:00,go_bed,0,complete,1574,process_case
1575,noise 2,0,2020-03-23 23:43:00+00:00,noise 2,0,complete,1575,process_case
1576,go_wc,0,2020-03-24 03:55:00+00:00,go_wc,0,complete,1576,process_case
1577,wc_do,0,2020-03-24 03:55:00+00:00,wc_do,0,start,1577,process_case
1578,noise 10,0,2020-03-24 03:55:00+00:00,noise 10,0,complete,1578,process_case
1579,wc_do,0,2020-03-24 04:00:00+00:00,wc_do,0,complete,1579,process_case
1580,noise 20,0,2020-03-24 04:00:00+00:00,noise 20,0,complete,1580,process_case
1581,wc_flush,0,2020-03-24 04:00:00+00:00,wc_flush,0,complete,1581,process_case
1582,go_bathroom_sink,0,2020-03-24 04:00:00+00:00,go_bathroom_sink,0,complete,1582,process_case
1583,wash_hands,0,2020-03-24 04:00:00+00:00,wash_hands,0,start,1583,process_case
1584,wash_hands,0,2020-03-24 04:00:00+00:00,wash_hands,0,complete,1584,process_case
1585,go_entrace,0,2020-03-24 04:00:00+00:00,go_entrace,0,complete,1585,process_case
1586,go_entrace,0,2020-03-24 04:01:00+00:00,go_entrace,0,complete,1586,process_case
1587,interact_with_man,0,2020-03-24 04:01:00+00:00,interact_with_man,0,start,1587,process_case
1588,noise 20,0,2020-03-24 04:01:00+00:00,noise 20,0,complete,1588,process_case
1589,interact_with_man,0,2020-03-24 04:04:00+00:00,interact_with_man,0,complete,1589,process_case
1590,go_computer,0,2020-03-24 04:04:00+00:00,go_computer,0,complete,1590,process_case
1591,go_computer,0,2020-03-24 04:05:00+00:00,go_computer,0,complete,1591,process_case
1592,switch_computer_on,0,2020-03-24 04:05:00+00:00,switch_computer_on,0,start,1592,process_case
1593,noise 20,0,2020-03-24 04:05:00+00:00,noise 20,0,complete,1593,process_case
1594,switch_computer_on,0,2020-03-24 04:05:00+00:00,switch_computer_on,0,complete,1594,process_case
1595,go_computer_chair,0,2020-03-24 04:05:00+00:00,go_computer_chair,0,complete,1595,process_case
1596,use_the_computer,0,2020-03-24 04:05:00+00:00,use_the_computer,0,start,1596,process_case
1597,noise 5,0,2020-03-24 04:05:00+00:00,noise 5,0,complete,1597,process_case
1598,use_the_computer,0,2020-03-24 05:27:00+00:00,use_the_computer,0,complete,1598,process_case
1599,go_computer,0,2020-03-24 05:27:00+00:00,go_computer,0,complete,1599,process_case
1600,switch_computer_off,0,2020-03-24 05:27:00+00:00,switch_computer_off,0,start,1600,process_case
1601,noise 20,0,2020-03-24 05:27:00+00:00,noise 20,0,complete,1601,process_case
1602,switch_computer_off,0,2020-03-24 05:27:00+00:00,switch_computer_off,0,complete,1602,process_case
1603,go_bathroom_sink,0,2020-03-24 05:27:00+00:00,go_bathroom_sink,0,complete,1603,process_case
1604,go_bathroom_sink,0,2020-03-24 05:28:00+00:00,go_bathroom_sink,0,complete,1604,process_case
1605,wash_hands,0,2020-03-24 05:28:00+00:00,wash_hands,0,start,1605,process_case
1606,wash_hands,0,2020-03-24 05:28:00+00:00,wash_hands,0,complete,1606,process_case
1607,go_fridge,0,2020-03-24 05:28:00+00:00,go_fridge,0,complete,1607,process_case
1608,get_food_from_fridge,0,2020-03-24 05:28:00+00:00,get_food_from_fridge,0,start,1608,process_case
1609,noise 20,0,2020-03-24 05:28:00+00:00,noise 20,0,complete,1609,process_case
1610,get_food_from_fridge,0,2020-03-24 05:29:00+00:00,get_food_from_fridge,0,complete,1610,process_case
1611,go_kitchen_shelf,0,2020-03-24 05:29:00+00:00,go_kitchen_shelf,0,complete,1611,process_case
1612,get_bread,0,2020-03-24 05:29:00+00:00,get_bread,0,start,1612,process_case
1613,noise 20,0,2020-03-24 05:29:00+00:00,noise 20,0,complete,1613,process_case
1614,get_bread,0,2020-03-24 05:30:00+00:00,get_bread,0,complete,1614,process_case
1615,go_dining_table,0,2020-03-24 05:30:00+00:00,go_dining_table,0,complete,1615,process_case
1616,eat_cold_meal,0,2020-03-24 05:30:00+00:00,eat_cold_meal,0,start,1616,process_case
1617,noise 10,0,2020-03-24 05:30:00+00:00,noise 10,0,complete,1617,process_case
1618,eat_cold_meal,0,2020-03-24 06:40:00+00:00,eat_cold_meal,0,complete,1618,process_case
1619,go_kitchen_sink,0,2020-03-24 06:40:00+00:00,go_kitchen_sink,0,complete,1619,process_case
1620,put_plate_to_sink,0,2020-03-24 06:40:00+00:00,put_plate_to_sink,0,start,1620,process_case
1621,noise 20,0,2020-03-24 06:40:00+00:00,noise 20,0,complete,1621,process_case
1622,put_plate_to_sink,0,2020-03-24 06:40:00+00:00,put_plate_to_sink,0,complete,1622,process_case
1623,go_kitchen_shelf,0,2020-03-24 06:40:00+00:00,go_kitchen_shelf,0,complete,1623,process_case
1624,get_glass,0,2020-03-24 06:40:00+00:00,get_glass,0,start,1624,process_case
1625,noise 20,0,2020-03-24 06:40:00+00:00,noise 20,0,complete,1625,process_case
1626,get_glass,0,2020-03-24 06:40:00+00:00,get_glass,0,complete,1626,process_case
1627,go_kitchen_sink,0,2020-03-24 06:40:00+00:00,go_kitchen_sink,0,complete,1627,process_case
1628,get_water,0,2020-03-24 06:40:00+00:00,get_water,0,start,1628,process_case
1629,noise 20,0,2020-03-24 06:40:00+00:00,noise 20,0,complete,1629,process_case
1630,get_water,0,2020-03-24 06:40:00+00:00,get_water,0,complete,1630,process_case
1631,drink_water,0,2020-03-24 06:40:00+00:00,drink_water,0,start,1631,process_case
1632,noise 10,0,2020-03-24 06:40:00+00:00,noise 10,0,complete,1632,process_case
1633,drink_water,0,2020-03-24 06:42:00+00:00,drink_water,0,complete,1633,process_case
1634,go_bed,0,2020-03-24 06:42:00+00:00,go_bed,0,complete,1634,process_case
1635,go_bed,0,2020-03-24 06:43:00+00:00,go_bed,0,complete,1635,process_case
1636,noise 2,0,2020-03-24 06:43:00+00:00,noise 2,0,complete,1636,process_case
1637,sleep_in_bed,0,2020-03-24 07:14:00+00:00,sleep_in_bed,0,complete,1637,process_case
1638,go_wardrobe,0,2020-03-24 07:14:00+00:00,go_wardrobe,0,complete,1638,process_case
1639,go_wardrobe,0,2020-03-24 07:15:00+00:00,go_wardrobe,0,complete,1639,process_case
1640,change_clothes,0,2020-03-24 07:15:00+00:00,change_clothes,0,start,1640,process_case
